"","id","attack","health","cost","name","rarity","set","type","collectible","text","race","spellDamage","durability","overload","cardClass","patch_num","meta1","meta2","meta3","meta4","meta5","meta6","meta7","meta8","meta_num","how","what","invariate","atk_over_hp","has_power"
"81","BT_255",4,7,7,"Kael'thas Sunstrider","LEGENDARY","AOO","MINION",TRUE,"Every third spell you cast each turn costs (0).",NA,NA,NA,NA,"NEUTRAL","51510",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"meta8",NA,"Cost_Manip",NA,"ATK<HP","Other"
"82","BT_256",2,2,3,"Dragonmaw Overseer","RARE","AOO","MINION",TRUE,"At the end of your turn, give another friendly minion +2/+2.",NA,NA,NA,NA,"PRIEST","51510",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"meta8","Multi_Trigger","Give",NA,"EQUAL","Other"
"83","BT_257",NA,NA,3,"Apotheosis","COMMON","AOO","SPELL",TRUE,"Give a minion +2/+3 and <b>Lifesteal</b>.",NA,NA,NA,NA,"PRIEST","51510",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"meta8",NA,"Give",NA,NA,"Other"
"84","BT_258",2,5,1,"Imprisoned Homunculus","COMMON","AOO","MINION",TRUE,"<b>Dormant</b> for 2 turns.
<b>Taunt</b>","DEMON",NA,NA,NA,"PRIEST","51510",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"meta8",NA,NA,"Taunt","ATK<HP","Other"
"85","BT_262",1,4,2,"Dragonmaw Sentinel","RARE","AOO","MINION",TRUE,"<b>Battlecry:</b> If you're holding a Dragon, gain +1 Attack and <b>Lifesteal</b>.",NA,NA,NA,NA,"PRIEST","51510",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"meta8","Battlecry","Gain",NA,"ATK<HP","Other"
"86","BT_271",4,NA,7,"Flamereaper","EPIC","AOO","WEAPON",TRUE,"Also damages the minions next to whomever your hero attacks.",NA,NA,3,NA,"DEMONHUNTER","51510",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"meta8",NA,NA,NA,NA,"Other"
"87","BT_291",NA,NA,5,"Apexis Blast","EPIC","AOO","SPELL",TRUE,"Deal $5 damage.
If your deck has no minions, summon a random 5-Cost minion.",NA,NA,NA,NA,"MAGE","51510",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"meta8",NA,"Summon & Deal",NA,NA,"Other"
"88","BT_292",NA,NA,2,"Hand of A'dal","COMMON","AOO","SPELL",TRUE,"Give a minion +2/+2.
Draw a card.",NA,NA,NA,NA,"PALADIN","51510",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"meta8",NA,"Draw & Give",NA,NA,"Other"
"89","BT_300",NA,NA,6,"Hand of Gul'dan","COMMON","AOO","SPELL",TRUE,"When you play
or discard this,
draw 3 cards.",NA,NA,NA,NA,"WARLOCK","51510",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"meta8","One_or_More_Trigger","Draw",NA,NA,"Other"
"90","BT_301",5,5,4,"Nightshade Matron","COMMON","AOO","MINION",TRUE,"<b>Rush</b>
<b>Battlecry:</b> Discard your highest Cost card.","DEMON",NA,NA,NA,"WARLOCK","51510",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"meta8","Battlecry",NA,"Rush","EQUAL","Other"
"91","BT_302",NA,NA,4,"The Dark Portal","RARE","AOO","SPELL",TRUE,"Draw a minion. If you have at least 8 cards in hand, it costs (5) less.",NA,NA,NA,NA,"WARLOCK","51510",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"meta8",NA,"Draw & Cost_Manip",NA,NA,"Other"
"92","BT_304",5,7,8,"Enhanced Dreadlord","RARE","AOO","MINION",TRUE,"[x]<b>Taunt</b>
<b>Deathrattle:</b> Summon a 5/5
Dreadlord with <b>Lifesteal</b>.","DEMON",NA,NA,NA,"WARLOCK","51510",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"meta8","Deathrattle","Summon","Taunt","ATK<HP","Other"
"93","BT_305",3,3,2,"Imprisoned Scrap Imp","RARE","AOO","MINION",TRUE,"<b>Dormant</b> for 2 turns.
When this awakens,
give all minions in your hand +2/+1.","DEMON",NA,NA,NA,"WARLOCK","51510",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"meta8","One_or_More_Trigger","Give",NA,"EQUAL","Other"
"94","BT_306",NA,NA,1,"Shadow Council","EPIC","AOO","SPELL",TRUE,"Replace your hand
with random Demons.
Give them +2/+2.",NA,NA,NA,NA,"WARLOCK","51510",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"meta8",NA,"Give",NA,NA,"Other"
"95","BT_307",3,4,3,"Darkglare","EPIC","AOO","MINION",TRUE,"After your hero takes damage, refresh 2 Mana Crystals.","DEMON",NA,NA,NA,"WARLOCK","51510",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"meta8","One_or_More_Trigger",NA,NA,"ATK<HP","Other"
"96","BT_309",3,2,2,"Kanrethad Ebonlocke","LEGENDARY","AOO","MINION",TRUE,"[x]Your Demons cost (1) less.
<b>Deathrattle:</b> Shuffle
'Kanrethad Prime'
into your deck.",NA,NA,NA,NA,"WARLOCK","51510",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"meta8","Deathrattle","Cost_Manip",NA,"ATK>HP","Other"
"97","BT_321",2,2,2,"Netherwalker","COMMON","AOO","MINION",TRUE,"<b>Battlecry:</b> <b>Discover</b> a Demon.",NA,NA,NA,NA,"DEMONHUNTER","51510",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"meta8","Battlecry","Add",NA,"EQUAL","Other"
"98","BT_323",3,2,2,"Sightless Watcher","FREE","CORE","MINION",TRUE,"<b>Battlecry:</b> Look at 3 cards in your deck. Choose one to put on top.","DEMON",NA,NA,NA,"DEMONHUNTER","51510",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"meta8","Battlecry",NA,NA,"ATK>HP","Other"
"99","BT_334",4,6,7,"Lady Liadrin","LEGENDARY","AOO","MINION",TRUE,"[x]<b>Battlecry:</b> Add a copy of
each spell you cast on
friendly characters this
game to your hand.",NA,NA,NA,NA,"PALADIN","51510",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"meta8","Battlecry","Add",NA,"ATK<HP","Other"
"100","BT_341",4,9,7,"Skeletal Dragon","EPIC","AOO","MINION",TRUE,"[x]<b>Taunt</b>
At the end of your turn, add
a Dragon to your hand.","DRAGON",NA,NA,NA,"PRIEST","51510",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"meta8","Multi_Trigger",NA,"Taunt","ATK<HP","Other"
"101","BT_351",1,2,1,"Battlefiend","COMMON","AOO","MINION",TRUE,"After your hero attacks, gain +1 Attack.","DEMON",NA,NA,NA,"DEMONHUNTER","51510",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"meta8","One_or_More_Trigger","Gain",NA,"ATK<HP","Other"
"102","BT_352",4,2,3,"Satyr Overseer","FREE","CORE","MINION",TRUE,"After your hero attacks, summon a 2/2 Satyr.","DEMON",NA,NA,NA,"DEMONHUNTER","51510",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"meta8","One_or_More_Trigger","Summon",NA,"ATK>HP","Other"
"103","BT_354",NA,NA,2,"Blade Dance","RARE","AOO","SPELL",TRUE,"Deal damage equal to your hero's Attack to 3 random enemy minions.",NA,NA,NA,NA,"DEMONHUNTER","51510",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"meta8",NA,"Deal",NA,NA,"Other"
"104","BT_355",3,1,3,"Wrathscale Naga","EPIC","AOO","MINION",TRUE,"After a friendly minion dies, deal 3 damage to a random enemy.",NA,NA,NA,NA,"DEMONHUNTER","51510",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"meta8","One_or_More_Trigger","Deal",NA,"ATK>HP","Other"
"105","BT_407",2,1,1,"Ur'zul Horror","COMMON","AOO","MINION",TRUE,"<b>Deathrattle:</b> Add a 2/1 Lost Soul to your hand.","DEMON",NA,NA,NA,"DEMONHUNTER","51510",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"meta8","Deathrattle","Add",NA,"ATK>HP","Other"
"106","BT_416",4,4,4,"Raging Felscreamer","RARE","AOO","MINION",TRUE,"<b>Battlecry:</b> The next Demon you play costs (2) less.",NA,NA,NA,NA,"DEMONHUNTER","51510",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"meta8","Battlecry","Cost_Manip",NA,"EQUAL","Other"
"107","BT_423",3,5,4,"Ashtongue Battlelord","COMMON","AOO","MINION",TRUE,"<b>Taunt</b>
<b>Lifesteal</b>",NA,NA,NA,NA,"DEMONHUNTER","51510",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"meta8",NA,NA,"Taunt & LifeSteal","ATK<HP","Other"
"108","BT_427",NA,NA,2,"Feast of Souls","RARE","AOO","SPELL",TRUE,"Draw a card for each friendly minion that died this turn.",NA,NA,NA,NA,"DEMONHUNTER","51510",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"meta8",NA,"Draw",NA,NA,"Other"
"109","BT_429",NA,NA,5,"Metamorphosis","LEGENDARY","AOO","SPELL",TRUE,"Swap your Hero Power to ""Deal 5 damage."" After 2 uses, swap it back.",NA,NA,NA,NA,"DEMONHUNTER","51510",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"meta8","One_or_More_Trigger","Deal",NA,NA,"Other"
"110","BT_430",3,NA,5,"Warglaives of Azzinoth","EPIC","AOO","WEAPON",TRUE,"After attacking a minion, your hero may attack again.",NA,NA,4,NA,"DEMONHUNTER","51510",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"meta8","One_or_More_Trigger",NA,NA,NA,"Other"
"111","BT_480",1,1,1,"Crimson Sigil Runner","COMMON","AOO","MINION",TRUE,"<b>Outcast:</b> Draw a card.",NA,NA,NA,NA,"DEMONHUNTER","51510",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"meta8","Once_Trigger","Draw",NA,"EQUAL","Other"
"112","BT_481",8,8,9,"Nethrandamus","LEGENDARY","AOO","MINION",TRUE,"[x]<b>Battlecry:</b> Summon two
random","DRAGON",NA,NA,NA,"DEMONHUNTER","51510",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"meta8","Battlecry","Summon",NA,"EQUAL","Other"
"113","BT_486",7,9,9,"Pit Commander","EPIC","AOO","MINION",TRUE,"<b>Taunt</b>
At the end of your turn, summon a Demon from your deck.","DEMON",NA,NA,NA,"DEMONHUNTER","51510",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"meta8","Multi_Trigger","Summon","Taunt","ATK<HP","Other"
"114","BT_487",5,10,8,"Hulking Overfiend","RARE","AOO","MINION",TRUE,"<b>Rush</b>. After this attacks and kills a minion, it may attack again.","DEMON",NA,NA,NA,"DEMONHUNTER","51510",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"meta8","One_or_More_Trigger",NA,"Rush","ATK<HP","Other"
"115","BT_488",NA,NA,4,"Soul Split","RARE","AOO","SPELL",TRUE,"Choose a friendly Demon. Summon a copy of it.",NA,NA,NA,NA,"DEMONHUNTER","51510",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"meta8",NA,"Summon",NA,NA,"Other"
"116","BT_490",NA,NA,1,"Consume Magic","COMMON","AOO","SPELL",TRUE,"<b>Silence</b> an enemy minion.
<b>Outcast:</b> Draw a card.",NA,NA,NA,NA,"DEMONHUNTER","51510",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"meta8","Once_Trigger","Draw","Silence",NA,"Other"
"117","BT_491",NA,NA,2,"Spectral Sight","COMMON","AOO","SPELL",TRUE,"[x]Draw a card.
<b>Outcast:</b> Draw another.",NA,NA,NA,NA,"DEMONHUNTER","51510",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"meta8","Once_Trigger","Draw",NA,NA,"Other"
"118","BT_493",6,5,7,"Priestess of Fury","RARE","AOO","MINION",TRUE,"At the end of your turn, deal 6 damage randomly split among all enemies.","DEMON",NA,NA,NA,"DEMONHUNTER","51510",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"meta8","Multi_Trigger","Deal",NA,"ATK>HP","Other"
"119","BT_495",6,4,5,"Glaivebound Adept","FREE","CORE","MINION",TRUE,"<b>Battlecry:</b> If your hero attacked this turn,
deal 4 damage.",NA,NA,NA,NA,"DEMONHUNTER","51510",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"meta8","Battlecry","Deal",NA,"ATK>HP","Other"
"120","BT_496",3,2,2,"Furious Felfin","RARE","AOO","MINION",TRUE,"[x]<b>Battlecry:</b> If your hero
attacked this turn, gain
+1 Attack and <b>Rush</b>.","MURLOC",NA,NA,NA,"DEMONHUNTER","51510",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"meta8","Battlecry",NA,NA,"ATK>HP","Other"
"121","BT_509",8,3,6,"Fel Summoner","COMMON","AOO","MINION",TRUE,"<b>Deathrattle:</b> Summon a random Demon from your hand.",NA,NA,NA,NA,"DEMONHUNTER","51510",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"meta8","Deathrattle","Summon",NA,"ATK>HP","Other"
"122","BT_510",2,6,5,"Wrathspike Brute","EPIC","AOO","MINION",TRUE,"[x]<b>Taunt</b>
After this is attacked,
deal 1 damage to
all enemies.","DEMON",NA,NA,NA,"DEMONHUNTER","51510",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"meta8","One_or_More_Trigger","Deal","Taunt","ATK<HP","Other"
"123","BT_512",NA,NA,8,"Inner Demon","FREE","CORE","SPELL",TRUE,"Give your hero +8 Attack this turn.",NA,NA,NA,NA,"DEMONHUNTER","51510",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"meta8",NA,"Give",NA,NA,"Other"
"124","BT_514",NA,NA,2,"Immolation Aura","COMMON","AOO","SPELL",TRUE,"Deal $1 damage to all minions twice.",NA,NA,NA,NA,"DEMONHUNTER","51510",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"meta8",NA,"Deal",NA,NA,"Other"
"125","BT_601",NA,NA,6,"Skull of Gul'dan","RARE","AOO","SPELL",TRUE,"Draw 3 cards.
<b>Outcast:</b> Reduce their Cost by (3).",NA,NA,NA,NA,"DEMONHUNTER","51510",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"meta8","Once_Trigger","Draw",NA,NA,"Other"
"126","BT_701",3,1,1,"Spymistress","COMMON","AOO","MINION",TRUE,"<b>Stealth</b>",NA,NA,NA,NA,"ROGUE","51510",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"meta8",NA,NA,"Stealth","ATK>HP","Other"
"127","BT_702",3,2,2,"Ashtongue Slayer","RARE","AOO","MINION",TRUE,"<b>Battlecry:</b> Give a <b><b>Stealth</b>ed</b> minion +3 Attack and <b>Immune</b> this turn.",NA,NA,NA,NA,"ROGUE","51510",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"meta8","Battlecry","Give",NA,"ATK>HP","Other"
"128","BT_703",7,5,7,"Cursed Vagrant","COMMON","AOO","MINION",TRUE,"<b>Deathrattle:</b> Summon a 7/5 Shadow with <b>Stealth</b>.",NA,NA,NA,NA,"ROGUE","51510",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"meta8","Deathrattle","Summon",NA,"ATK>HP","Other"
"129","BT_707",NA,NA,2,"Ambush","RARE","AOO","SPELL",TRUE,"[x]<b>Secret:</b> After your
opponent plays a minion,
summon a 2/3 Ambusher
with <b>Poisonous</b>.",NA,NA,NA,NA,"ROGUE","51510",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"meta8","One_or_More_Trigger","Summon",NA,NA,"Other"
"130","BT_709",NA,NA,2,"Dirty Tricks","COMMON","AOO","SPELL",TRUE,"[x]<b>Secret:</b> After your
opponent casts a spell,
draw 2 cards.",NA,NA,NA,NA,"ROGUE","51510",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"meta8","One_or_More_Trigger","Draw",NA,NA,"Other"
"131","BT_710",3,3,3,"Greyheart Sage","EPIC","AOO","MINION",TRUE,"[x]<b>Battlecry:</b> If you control
a <b><b>Stealth</b>ed</b> minion,
draw 2 cards.",NA,NA,NA,NA,"ROGUE","51510",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"meta8","Battlecry","Draw",NA,"EQUAL","Other"
"132","BT_711",1,2,1,"Blackjack Stunner","RARE","AOO","MINION",TRUE,"[x]<b>Battlecry:</b> If you control a
<b>Secret</b>, return a minion
to its owner's hand.
It costs (1) more.",NA,NA,NA,NA,"ROGUE","51510",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"meta8","Battlecry","Cost_Manip",NA,"ATK<HP","Other"
"133","BT_713",3,4,3,"Akama","LEGENDARY","AOO","MINION",TRUE,"[x]<b>Stealth</b>
<b>Deathrattle:</b> Shuffle 'Akama
Prime' into your deck.",NA,NA,NA,NA,"ROGUE","51510",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"meta8","Deathrattle","Add","Stealth","ATK<HP","Other"
"134","BT_714",4,3,3,"Frozen Shadoweaver","COMMON","AOO","MINION",TRUE,"<b>Battlecry:</b> <b>Freeze</b> an enemy.",NA,NA,NA,NA,"NEUTRAL","51510",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"meta8","Battlecry","Freeze",NA,"ATK>HP","Other"
"135","BT_715",2,3,2,"Bonechewer Brawler","COMMON","AOO","MINION",TRUE,"[x]<b>Taunt</b>
Whenever this minion takes
 damage, gain +2 Attack.",NA,NA,NA,NA,"NEUTRAL","51510",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"meta8","Multi_Trigger","Gain","Taunt","ATK<HP","Other"
"136","BT_716",4,10,7,"Bonechewer Vanguard","COMMON","AOO","MINION",TRUE,"[x]<b>Taunt</b>
Whenever this minion takes
damage, gain +2 Attack.",NA,NA,NA,NA,"NEUTRAL","51510",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"meta8","Multi_Trigger","Gain","Taunt","ATK<HP","Other"
"137","BT_717",5,2,4,"Burrowing Scorpid","COMMON","AOO","MINION",TRUE,"[x]<b>Battlecry:</b> Deal 2 damage.
If that kills the target,
gain <b>Stealth</b>.","BEAST",NA,NA,NA,"NEUTRAL","51510",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"meta8","Battlecry","Gain & Deal",NA,"ATK>HP","Other"
"138","BT_720",1,8,5,"Ruststeed Raider","COMMON","AOO","MINION",TRUE,"<b>Taunt</b>, <b>Rush</b>
<b>Battlecry:</b> Gain +4 Attack this turn.",NA,NA,NA,NA,"NEUTRAL","51510",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"meta8","Battlecry","Gain","Taunt & Rush","ATK<HP","Other"
"139","BT_721",1,2,3,"Blistering Rot","RARE","AOO","MINION",TRUE,"[x]At the end of your turn,
summon a Rot with stats
equal to this minion's.",NA,NA,NA,NA,"NEUTRAL","51510",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"meta8","Multi_Trigger","Summon",NA,"ATK<HP","Other"
"140","BT_722",2,1,1,"Guardian Augmerchant","COMMON","AOO","MINION",TRUE,"<b>Battlecry:</b> Deal 1 damage to a minion and give it <b>Divine Shield</b>.",NA,NA,NA,NA,"NEUTRAL","51510",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"meta8","Battlecry","Give & Deal",NA,"ATK>HP","Other"
"141","BT_723",2,1,1,"Rocket Augmerchant","COMMON","AOO","MINION",TRUE,"<b>Battlecry:</b> Deal 1 damage to a minion and give it <b>Rush</b>.",NA,NA,NA,NA,"NEUTRAL","51510",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"meta8","Battlecry","Give & Deal",NA,"ATK>HP","Other"
"142","BT_724",2,1,1,"Ethereal Augmerchant","COMMON","AOO","MINION",TRUE,"<b>Battlecry:</b> Deal 1 damage to a minion and give it <b>Spell Damage +1</b>.",NA,NA,NA,NA,"NEUTRAL","51510",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"meta8","Battlecry","Give & Deal",NA,"ATK>HP","Other"
"143","BT_726",5,6,6,"Dragonmaw Sky Stalker","COMMON","AOO","MINION",TRUE,"<b>Deathrattle:</b> Summon a 3/4 Dragonrider.","DRAGON",NA,NA,NA,"NEUTRAL","51510",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"meta8","Deathrattle","Summon",NA,"ATK<HP","Other"
"144","BT_727",1,4,1,"Soulbound Ashtongue","COMMON","AOO","MINION",TRUE,"Whenever this minion takes damage, also deal that amount to your hero.",NA,NA,NA,NA,"NEUTRAL","51510",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"meta8","Multi_Trigger","Deal",NA,"ATK<HP","Other"
"145","BT_728",3,3,4,"Disguised Wanderer","COMMON","AOO","MINION",TRUE,"<b>Deathrattle:</b> Summon a 9/1 Inquisitor.","DEMON",NA,NA,NA,"NEUTRAL","51510",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"meta8","Deathrattle","Summon",NA,"EQUAL","Other"
"146","BT_729",3,3,5,"Waste Warden","EPIC","AOO","MINION",TRUE,"[x]<b>Battlecry:</b> Deal 3 damage to
a minion and all others of
the same minion type.",NA,NA,NA,NA,"NEUTRAL","51510",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"meta8","Battlecry","Deal",NA,"EQUAL","Other"
"147","BT_730",1,6,3,"Overconfident Orc","COMMON","AOO","MINION",TRUE,"<b>Taunt</b>
While at full Health,
this has +2 Attack.",NA,NA,NA,NA,"NEUTRAL","51510",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"meta8",NA,NA,"Taunt","ATK<HP","Other"
"148","BT_731",1,2,1,"Infectious Sporeling","RARE","AOO","MINION",TRUE,"After this damages a minion, turn it into an Infectious Sporeling.",NA,NA,NA,NA,"NEUTRAL","51510",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"meta8","One_or_More_Trigger",NA,NA,"ATK<HP","Other"
"149","BT_732",6,3,6,"Scavenging Shivarra","COMMON","AOO","MINION",TRUE,"<b>Battlecry:</b> Deal 6 damage randomly split among all other minions.","DEMON",NA,NA,NA,"NEUTRAL","51510",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"meta8","Battlecry","Deal",NA,"ATK>HP","Other"
"150","BT_733",2,4,2,"Mo'arg Artificer","EPIC","AOO","MINION",TRUE,"All minions take double damage from spells.","DEMON",NA,NA,NA,"NEUTRAL","51510",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"meta8",NA,NA,NA,"ATK<HP","Other"
"151","BT_734",12,12,8,"Supreme Abyssal","COMMON","AOO","MINION",TRUE,"Can't attack heroes.","DEMON",NA,NA,NA,"NEUTRAL","51510",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"meta8",NA,NA,NA,"EQUAL","Other"
"152","BT_735",7,3,5,"Al'ar","LEGENDARY","AOO","MINION",TRUE,"<b>Deathrattle</b>: Summon a
 0/3 Ashes of Al'ar that resurrects this minion on your next turn.","ELEMENTAL",NA,NA,NA,"NEUTRAL","51510",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"meta8","Deathrattle","Summon",NA,"ATK>HP","Other"
"153","BT_737",4,3,4,"Maiev Shadowsong","LEGENDARY","AOO","MINION",TRUE,"<b>Battlecry:</b> Choose a minion.
It goes <b>Dormant</b> for 2 turns.",NA,NA,NA,NA,"NEUTRAL","51510",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"meta8","Battlecry",NA,NA,"ATK>HP","Other"
"154","BT_740",NA,NA,3,"Soul Cleave","FREE","CORE","SPELL",TRUE,"<b>Lifesteal</b>
Deal $2 damage to two random enemy minions.",NA,NA,NA,NA,"DEMONHUNTER","51510",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"meta8",NA,"Deal","LifeSteal",NA,"Other"
"155","BT_752",NA,NA,0,"Blur","COMMON","AOO","SPELL",TRUE,"Your hero can't take damage this turn.",NA,NA,NA,NA,"DEMONHUNTER","51510",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"meta8",NA,NA,NA,NA,"Other"
"156","BT_753",NA,NA,1,"Mana Burn","COMMON","AOO","SPELL",TRUE,"Your opponent has 2 fewer Mana Crystals next turn.",NA,NA,NA,NA,"DEMONHUNTER","51510",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"meta8",NA,NA,NA,NA,"Other"
"157","BT_761",9,5,8,"Coilfang Warlord","RARE","AOO","MINION",TRUE,"[x]<b>Rush</b>
<b>Deathrattle:</b> Summon a
 5/9 Warlord with <b>Taunt</b>.",NA,NA,NA,NA,"DEMONHUNTER","51510",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"meta8","Deathrattle","Summon","Rush","ATK>HP","Other"
"158","BT_781",1,NA,3,"Bulwark of Azzinoth","LEGENDARY","AOO","WEAPON",TRUE,"[x]Whenever your hero would
take damage, this loses
 1 Durability instead.",NA,NA,4,NA,"WARRIOR","51510",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"meta8","Multi_Trigger",NA,NA,NA,"Other"
"159","BT_801",NA,NA,3,"Eye Beam","EPIC","AOO","SPELL",TRUE,"<b>Lifesteal</b>. Deal $3 damage to a minion.
<b>Outcast:</b> This costs (1).",NA,NA,NA,NA,"DEMONHUNTER","51510",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"meta8","Once_Trigger","Deal & Cost_Manip","LifeSteal",NA,"Other"
"160","BT_814",5,3,4,"Illidari Felblade","RARE","AOO","MINION",TRUE,"<b>Rush</b>
<b>Outcast:</b> Gain <b>Immune</b> this turn.",NA,NA,NA,NA,"DEMONHUNTER","51510",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"meta8","Once_Trigger","Gain","Rush","ATK>HP","Other"
